time,vehicle_id,location_x,location_y,location_z,velocity_x,velocity_y,velocity_z,acceleration_x,acceleration_y,acceleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z,rotation_roll,rotation_pitch,rotation_yaw,control_brake,control_throttle,control_steer
255,253,-826.2905883789062,4.499879837036133,-0.06297019869089127,20.64996337890625,0.00015569719835184515,-6.583630693057785e-06,0.5418777465820312,0.003211111528798938,-2.9072134566376917e-05,0.0011649357620626688,6.160134944366291e-05,0.0024607842788100243,0.0038808148819953203,0.14861124753952026,0.020190587267279625,0.0,0.949999988079071,-0.0004488440463319421
255,252,-828.3196411132812,4.514505386352539,0.07893054932355881,20.649965286254883,1.835516195569653e-05,3.4359097753622336e-06,0.54168701171875,0.00015964869817253202,0.00010100007057189941,0.0006917166756466031,4.9278743972536176e-05,0.0003060704912059009,-0.8590087890625,0.8733693957328796,-0.01605224795639515,0.0,1.0,0.0
256,253,-824.8435668945312,4.4998884201049805,-0.06297027319669724,20.68783187866211,1.5383473510155454e-05,-5.927234724367736e-06,0.5403518676757812,-0.0031726406887173653,-3.705172275658697e-05,-0.0005763299413956702,5.394990512286313e-05,0.0010708655463531613,0.0038118010852485895,0.14860442280769348,0.0203219186514616,0.0,0.949999988079071,-0.0005241706385277212
256,252,-826.8726196289062,4.514506816864014,0.07893054932355881,20.68783187866211,1.854551896940393e-06,1.732110945340537e-06,0.5403518676757812,-0.00016452139243483543,-1.537799835205078e-05,-0.0006097728037275374,5.32274461875204e-05,-0.00014604364696424454,-0.8590087890625,0.8733693957328796,-0.01605224795639515,0.0,1.0,0.0
257,253,-823.3939819335938,4.499881267547607,-0.06297042965888977,20.725610733032227,-0.0001290146028622985,-5.3968278734828345e-06,0.539398193359375,-0.0010847710072994232,0.00022925433586351573,-0.0009662258671596646,3.5927692806581035e-05,-0.0012703369138762355,0.0038191922940313816,0.14860442280769348,0.02042698860168457,0.0,0.949999988079071,-0.0005161122535355389
257,252,-825.2156982421875,4.514500141143799,0.07893028110265732,20.731000900268555,-1.4737155424882076e-06,8.185505976143759e-06,0.5390167236328125,4.4144599087303504e-07,0.00012373925710562617,-0.000210206737392582,0.00010677506361389533,-0.0007501940708607435,-0.8590087890625,0.8733693957328796,-0.01605224795639515,0.0,1.0,0.0
258,253,-822.1492919921875,4.499870300292969,-0.06297042965888977,20.7579288482666,-0.00018909256323240697,-6.948895588720916e-06,0.5380630493164062,-0.0009746479918248951,-4.008784162579104e-05,-0.0007025338709354401,3.629204729804769e-05,-0.0024063654709607363,0.003919852897524834,0.1485975831747055,0.02029925212264061,0.0,0.949999988079071,-0.0005161122535355389
258,252,-823.970703125,4.514494895935059,0.07893024384975433,20.76331329345703,1.5579909131702152e-06,6.985068011999829e-06,0.5382537841796875,0.0005126688629388809,-4.407766027725302e-05,0.00013990381557960063,0.00011208446812815964,-0.000683469814248383,-0.8590087890625,0.8733693957328796,-0.01605224795639515,0.0,1.0,0.0
259,253,-820.6947631835938,4.499868869781494,-0.06297057867050171,20.79555320739746,6.589177792193368e-05,-5.8480350162426475e-06,0.5367279052734375,0.00276303687132895,-2.8107297112001106e-05,0.0010872945422306657,6.45933105261065e-05,0.0009911447996273637,0.003919852897524834,0.1485975831747055,0.02029925212264061,0.0,0.949999988079071,-0.0004597210499923676
259,252,-822.7238159179688,4.514494895935059,0.07893058657646179,20.795557022094727,1.1519966392370407e-05,5.522966148419073e-06,0.537109375,5.246602086117491e-05,-9.715586202219129e-06,0.0003624118980951607,8.200228330679238e-05,0.00015379914839286357,-0.8590087890625,0.8733693957328796,-0.01605224795639515,0.0,1.0,0.0
260,253,-819.4458618164062,4.499867916107178,-0.06297073513269424,20.827735900878906,-6.92405374138616e-05,-7.1516260504722595e-06,0.5361557006835938,-0.0017488938756287098,-1.765415618137922e-05,-0.0002017370134126395,7.300222932826728e-05,-0.00045860340469516814,0.003919852897524834,0.1485975831747055,0.02029925212264061,0.0,0.949999988079071,-0.0005131856887601316
260,252,-821.2665405273438,4.514492511749268,0.07893085479736328,20.83309555053711,-6.985878371779108e-06,1.1377333976270165e-05,0.5359649658203125,-0.00011823604290839285,0.00021865962480660528,-0.0007451876299455762,0.00012567813973873854,-0.0003001258592121303,-0.8590087890625,0.8733693957328796,-0.01605224795639515,0.0,1.0,0.0
261,253,-817.7777099609375,4.499868869781494,-0.06297073513269424,20.870548248291016,7.594997441628948e-05,-6.463900263042888e-06,0.5344390869140625,0.0018256687326356769,-2.5089866539929062e-05,0.0007169317686930299,7.269373600138351e-05,0.0015044979518279433,0.003919852897524834,0.1485975831747055,0.02029925212264061,0.0,0.949999988079071,-0.00046965506044216454
261,252,-819.5980224609375,4.514493465423584,0.07893100380897522,20.875898361206055,3.4877750749728875e-06,1.1704862117767334e-05,0.5344390869140625,4.320127118262462e-05,0.0001512467861175537,4.5328375563258305e-05,0.00013098755152896047,0.000246929848799482,-0.8590087890625,0.8733488917350769,-0.01614380069077015,0.0,1.0,0.0
262,253,-815.8969116210938,4.499875545501709,-0.06297088414430618,20.918582916259766,6.940383173059672e-06,-6.279758963501081e-06,0.5331039428710938,-0.001463263644836843,8.03543116489891e-06,-0.00035769978421740234,5.6558750657131895e-05,0.000763672636821866,0.0038173969369381666,0.14857709407806396,0.02040424384176731,0.0,0.949999988079071,-0.0005101944552734494
262,252,-817.716796875,4.514493465423584,0.07893134653568268,20.92391586303711,-8.598780368629377e-06,7.871687557781115e-06,0.5329132080078125,-6.209320417838171e-05,-4.947178240399808e-05,-0.0005360664217732847,0.00010909625416388735,-7.025971717666835e-05,-0.8590087890625,0.8733488917350769,-0.01614380069077015,0.0,1.0,0.0
263,253,-814.2215576171875,4.499879837036133,-0.06297104060649872,20.961164474487305,0.00016933499136939645,-5.7164206737070344e-06,0.5315780639648438,0.003398200962692499,-5.375613909563981e-06,0.0008511063060723245,7.479482155758888e-05,0.0025076449383050203,0.003817639546468854,0.14857709407806396,0.02052416279911995,0.0,0.949999988079071,-0.0004546637355815619
263,252,-816.2506103515625,4.514495372772217,0.0789308175444603,20.96116828918457,6.700949597870931e-06,1.1507570889079943e-05,0.5313873291015625,0.00020187908376101404,6.11544237472117e-05,0.0006107399240136147,0.00013018713798373938,0.000504282012116164,-0.8590087890625,0.8733488917350769,-0.01614380069077015,0.0,1.0,0.0
264,253,-812.3327026367188,4.4999098777771,-0.06297111511230469,21.008935928344727,0.0004169245657976717,-5.97763801124529e-06,0.5304336547851562,0.0024802866391837597,0.00017039851809386164,0.0011667299550026655,6.740142271155491e-05,0.005738763604313135,0.0037158974446356297,0.14857709407806396,0.02091979794204235,0.0,0.949999988079071,-0.0004546637355815619
264,252,-814.151611328125,4.514512062072754,0.07893028110265732,21.014240264892578,2.1167355953366496e-05,1.0758638381958008e-05,0.530242919921875,0.00015928417269606143,-3.4868207876570523e-06,0.0007990420563146472,0.00012570482795126736,0.0015584196662530303,-0.859039306640625,0.8733215928077698,-0.01605224795639515,0.0,1.0,0.0
265,253,-811.0709838867188,4.499929904937744,-0.06297111511230469,21.04071044921875,0.00020780035993084311,-7.0999935815052595e-06,0.5289077758789062,-0.005431910045444965,-2.821539055730682e-05,-0.0011525469599291682,6.530951213790104e-05,0.0026610579807311296,0.0037004519253969193,0.14857709407806396,0.021175872534513474,0.0,0.949999988079071,-0.000553163408767432
265,252,-812.6790161132812,4.514520168304443,0.07893020659685135,21.051286697387695,2.2956542125029955e-06,1.0059773558168672e-05,0.5283355712890625,-5.146535113453865e-05,0.00013911721180193126,-0.0002810082514770329,0.0001294667599722743,0.000537372543476522,-0.859039306640625,0.8733215928077698,-0.01593017764389515,0.0,1.0,0.0
266,253,-809.5966186523438,4.499927997589111,-0.06297126412391663,21.077699661254883,-8.54876998346299e-05,-6.346627742459532e-06,0.5277633666992188,-0.0035797907039523125,-3.10540126520209e-05,-0.0021663072984665632,2.4142032998497598e-05,-0.00272888271138072,0.0038021281361579895,0.14857026934623718,0.021216414868831635,0.0,0.949999988079071,-0.0005590873188339174
266,252,-811.6256713867188,4.514521598815918,0.07893069833517075,21.07769775390625,2.4799535367492354e-06,-2.923011606981163e-06,0.5279541015625,2.882627450162545e-05,0.0001254379894817248,0.00013949026470072567,3.126945739495568e-05,-9.00567538337782e-05,-0.859039306640625,0.8733215928077698,-0.01593017764389515,0.0,1.0,0.0
267,253,-807.9085083007812,4.499906539916992,-0.06297142058610916,21.119876861572266,-0.00033076282124966383,-5.758963197877165e-06,0.5266189575195312,-0.002888825722038746,6.6235770646017045e-06,-0.0018513489048928022,2.9288852601894177e-05,-0.0074790650978684425,0.003989495802670717,0.14857026934623718,0.020802315324544907,0.0,0.949999988079071,-0.0005590873188339174
267,252,-809.9375610351562,4.514518737792969,0.07893047481775284,21.12514305114746,7.795430974510964e-06,-1.0660290854502819e-06,0.5266189575195312,0.0005189451039768755,8.344648449565284e-06,0.0007348923245444894,4.1901606891769916e-05,-0.0005606733611784875,-0.859039306640625,0.8733215928077698,-0.01593017764389515,0.0,1.0,0.0
268,253,-806.00537109375,4.499886989593506,-0.0629715695977211,21.167186737060547,-0.0001934144092956558,-5.679726655216655e-06,0.5250930786132812,0.0004095491021871567,-3.099466994171962e-06,0.0003518533776514232,2.0544344806694426e-05,-0.0057068560272455215,0.004030497279018164,0.14857026934623718,0.02014867588877678,0.0,0.949999988079071,-0.0005008886801078916
268,252,-807.3991088867188,4.5145263671875,0.07893078029155731,21.182926177978516,3.68934306607116e-05,-7.174312941060634e-06,0.5245208740234375,0.00046666464186273515,-6.815789674874395e-05,0.0015964532503858209,-1.494103798904689e-05,0.0006867873016744852,-0.8591614365577698,0.8733215928077698,-0.0159912109375,0.0,1.0,0.0
269,253,-804.3101196289062,4.499904155731201,-0.06297172605991364,21.20913314819336,0.0003562264028005302,-4.881471340922872e-06,0.5237579345703125,0.005158383399248123,0.00018164141511078924,0.0029304763302206993,7.253323565237224e-05,0.003100178437307477,0.003845609724521637,0.1485634297132492,0.020106621086597443,0.0,0.949999988079071,-0.00041249534115195274
269,252,-806.1270751953125,4.514542102813721,0.07893066108226776,21.214372634887695,5.021589822717942e-05,4.785954843100626e-06,0.5237579345703125,0.00015264486137311906,0.00047165152500383556,0.0013993382453918457,8.165543840732425e-05,0.0016895787557587028,-0.8592529296875,0.8733215928077698,-0.01593017391860485,0.0,1.0,0.0
270,253,-802.6116333007812,4.499930381774902,-0.06297172605991364,21.250967025756836,0.00014425054541788995,-6.212703738128766e-06,0.5222320556640625,-0.003808940527960658,4.149978849454783e-06,-0.00045408072764985263,6.368284084601328e-05,0.0019452644046396017,0.003744578454643488,0.14855660498142242,0.020339224487543106,0.0,0.949999988079071,-0.0005224382039159536
270,252,-804.6406860351562,4.514554023742676,0.07892990112304688,21.25096893310547,2.687603591766674e-05,9.384155418956652e-06,0.5224227905273438,-7.994949555722997e-05,0.00011077527597080916,-0.0003674511390272528,0.00011511269258335233,0.00042195242713205516,-0.8592529296875,0.8733215928077698,-0.01593017391860485,0.0,1.0,0.0
271,253,-800.4837036132812,4.499927043914795,-0.0629718005657196,21.303117752075195,-0.00010537464549997821,-6.3474103626504075e-06,0.5208969116210938,-0.0020608874037861824,1.4398256098502316e-05,-0.0012860061833634973,3.840397039311938e-05,-0.0016121072694659233,0.0038504835683852434,0.14854978024959564,0.02038813941180706,0.0,0.949999988079071,-0.0005256807198747993
271,252,-802.2997436523438,4.514552116394043,0.07893100380897522,21.308317184448242,2.9744105631834827e-05,-8.212923603423405e-06,0.5205154418945312,-2.1973391994833946e-07,1.3917724572820589e-05,0.0003627720579970628,-3.348393420310458e-06,-0.0009278109646402299,-0.8592529296875,0.8733215928077698,-0.01593017391860485,0.0,1.0,0.0
272,253,-798.9911499023438,4.499912738800049,-0.06297194957733154,21.339513778686523,-0.00023002557281870395,-5.6954472711368e-06,0.519561767578125,-0.0016596154309809208,1.7430647858418524e-05,-0.0010793701512739062,3.7284644349711016e-05,-0.0035299991723150015,0.003912823740392923,0.14854978024959564,0.020278044044971466,0.0,0.949999988079071,-0.0005256807198747993
272,252,-800.8067626953125,4.514545917510986,0.0789310410618782,21.344701766967773,2.8229946110513993e-05,-5.930065981374355e-06,0.5189895629882812,-5.9526064433157444e-05,4.667044777306728e-05,8.596432599006221e-05,1.6275059806503123e-06,-0.0012627640971913934,-0.8592529296875,0.8733215928077698,-0.01593017391860485,0.0,1.0,0.0
273,253,-797.4959716796875,4.49989652633667,-0.06297210603952408,21.375829696655273,-0.00018289932631887496,-7.347688097070204e-06,0.5182266235351562,0.001135446596890688,-2.6762518245959654e-05,0.00010910923447227105,4.842246926273219e-05,-0.002841431647539139,0.003977491986006498,0.14854978024959564,0.020029719918966293,0.0,0.949999988079071,-0.0004887345130555332
273,252,-799.5250854492188,4.514540672302246,0.07893123477697372,21.37582778930664,3.469323564786464e-05,-5.213320037000813e-06,0.5186080932617188,1.5968907973729074e-05,-4.62233874714002e-05,0.00022462250490207225,1.4594192180084065e-05,-0.0009982384508475661,-0.8592529296875,0.8733215928077698,-0.01593017391860485,0.0,1.0,0.0
274,253,-795.998291015625,4.499887466430664,-0.06297210603952408,21.41206169128418,-0.00013476562162395567,-5.924366178078344e-06,0.5170822143554688,0.000452663516625762,-2.7958276405115612e-05,0.0005097856628708541,5.663837509928271e-05,-0.0015150345861911774,0.003950594458729029,0.14854294061660767,0.019793130457401276,0.0,0.949999988079071,-0.0004870630509685725
274,252,-797.8131713867188,4.514535903930664,0.07893062382936478,21.417232513427734,2.973585287691094e-05,6.448030489991652e-06,0.51727294921875,-9.864706953521818e-05,0.00024411083722952753,-0.0004551113524939865,6.840861169621348e-05,-0.000790380232501775,-0.85931396484375,0.8733215928077698,-0.016021728515625,0.0,1.0,0.0
275,253,-794.2835083007812,4.499881267547607,-0.06297225505113602,21.453369140625,-2.4156519430107437e-05,-5.294643415254541e-06,0.5159378051757812,0.0029430354479700327,2.4788050723145716e-05,0.0010341490851715207,4.7745455958647653e-05,0.0008304999209940434,0.003950594458729029,0.14854294061660767,0.019793130457401276,0.0,0.949999988079071,-0.0004545556439552456
275,252,-796.3125610351562,4.514530658721924,0.07893054932355881,21.453369140625,2.9661929147550836e-05,1.193821390188532e-05,0.5159378051757812,8.511451596859843e-05,6.01410647504963e-05,-0.0003627170517574996,0.00013815124111715704,-0.0005659828893840313,-0.8592833280563354,0.8733147978782654,-0.01614380069077015,0.0,1.0,0.0
276,253,-792.9952392578125,4.499885082244873,-0.06297241151332855,21.484281539916992,3.118855238426477e-05,-4.635900040739216e-06,0.5147933959960938,-0.002116318792104721,-5.7086344895651564e-05,0.0006382377468980849,7.188040035543963e-05,0.0023585769813507795,0.0038410641718655825,0.14854294061660767,0.01985553838312626,0.0,0.949999988079071,-0.0005002871621400118
276,252,-794.8093872070312,4.514528274536133,0.07893107831478119,21.48942756652832,1.8564885976957157e-05,7.746815754217096e-06,0.5146026611328125,-0.00028957510949112475,2.7775786293204874e-05,-0.0012075509876012802,7.237065437948331e-05,-0.0004567225114442408,-0.8592833280563354,0.8733147978782654,-0.01614380069077015,0.0,1.0,0.0
277,253,-791.705078125,4.499883651733398,-0.06297241151332855,21.51512908935547,-5.090917693451047e-05,-5.812979907204863e-06,0.5136489868164062,-0.0009578579920344055,-6.600466440431774e-05,-0.00017943525745067745,7.068520062603056e-05,0.0015684075187891722,0.0038271374069154263,0.14853611588478088,0.01995953544974327,0.0,0.949999988079071,-0.0005002871621400118
277,252,-793.5188598632812,4.514519691467285,0.07893107831478119,21.520265579223633,1.2487019375839736e-05,8.07672677183291e-06,0.5136489868164062,0.00026324487407691777,-0.000492781400680542,-0.0009942409815266728,9.238097118213773e-05,-0.0007024427759461105,-0.8591614365577698,0.8733147978782654,-0.01620483584702015,0.0,1.0,0.0
278,253,-789.98193359375,4.499888896942139,-0.06297248601913452,21.556163787841797,0.00013836707512382418,-5.263425464363536e-06,0.5121231079101562,0.0020442393142729998,0.00019169597362633795,0.0007457072497345507,7.568027649540454e-05,0.004015832208096981,0.003798871533945203,0.1485292911529541,0.020191863179206848,0.0,0.949999988079071,-0.0004639159596990794
278,252,-791.7953491210938,4.514516353607178,0.07893012464046478,21.56128692626953,1.057348617905518e-05,-4.148483185417717e-06,0.5121231079101562,-0.0005737972096540034,-0.0018821656703948975,-0.000985808321274817,-1.2553139640658628e-05,-0.00014033391198609024,-0.8591614365577698,0.8733147978782654,-0.01620483584702015,0.0,1.0,0.0
279,253,-788.255615234375,4.499887943267822,-0.06297248601913452,21.59709358215332,-7.387699588434771e-05,-7.434896815539105e-06,0.5109786987304688,-0.0017790585989132524,-2.812967068166472e-05,-0.0008643369656056166,3.126153751509264e-05,0.000790841062553227,0.003825050313025713,0.1485292911529541,0.020401606336236,0.0,0.949999988079071,-0.000521251349709928
279,252,-790.28466796875,4.51450777053833,0.0789310410618782,21.597091674804688,-6.816526820330182e-06,2.905726432800293e-07,0.5107879638671875,-0.0001521781086921692,0.00013634562492370605,-0.0013657909585162997,5.642910036840476e-05,-0.000595734512899071,-0.85906982421875,0.8733079433441162,-0.0162353515625,0.0,1.0,0.0
280,253,-786.5260009765625,4.499893665313721,-0.06297264248132706,21.637914657592773,0.0001614593347767368,-7.073953383951448e-06,0.5094528198242188,0.0023752523120492697,-6.968525849515572e-05,0.0007291501387953758,4.602623448590748e-05,0.003110721008852124,0.0038185392040759325,0.1485292911529541,0.02051403746008873,0.0,0.949999988079071,-0.00046844122698530555
280,252,-788.3386840820312,4.51450777053833,0.07893123477697372,21.64301300048828,6.3706934270157944e-06,6.726086212438531e-06,0.5098342895507812,3.98224510718137e-05,7.504226960008964e-05,-0.0002732675930019468,0.00011453906336100772,0.0005723474314436316,-0.85906982421875,0.8733079433441162,-0.0162353515625,0.0,1.0,0.0
281,253,-784.7930908203125,4.499906063079834,-0.062972791492939,21.678632736206055,8.390069706365466e-05,-5.829110705235507e-06,0.5083084106445312,-0.0022589119616895914,2.0414563550730236e-05,-0.0005316431052051485,5.1250179240014404e-05,0.0015439254930242896,0.003776471596211195,0.14851562678813934,0.020766913890838623,0.0,0.949999988079071,-0.0005245545762591064
281,252,-786.6052856445312,4.514509201049805,0.0789303183555603,21.683717727661133,-9.834430784394499e-06,1.0941922482743394e-05,0.5083084106445312,-0.00011824349348898977,8.499619434587657e-05,-0.0009731685277074575,0.00013321536243893206,0.00044733547838404775,-0.85894775390625,0.8733079433441162,-0.01623534969985485,0.0,1.0,0.0
282,253,-782.4051513671875,4.499899387359619,-0.06297294795513153,21.734439849853516,-0.00012645995593629777,-6.34290245216107e-06,0.5062103271484375,-0.0017244921764358878,-3.293898771516979e-05,-0.0010918674524873495,3.770902912947349e-05,-0.002832852303981781,0.003878365270793438,0.14851562678813934,0.02073674276471138,0.0,0.949999988079071,-0.0005337195470929146
282,252,-784.216796875,4.514505386352539,0.07893047481775284,21.739505767822266,-1.8641752831172198e-05,7.493495559174335e-06,0.5062103271484375,-8.895622158888727e-05,8.916854130802676e-05,-0.000470656028483063,9.982480696635321e-05,8.021466783247888e-06,-0.8588561415672302,0.8732942938804626,-0.01617431640625,0.0,1.0,0.0
283,253,-781.0999755859375,4.499895095825195,-0.06297309696674347,21.76479721069336,3.988696334999986e-05,-7.622949397045886e-06,0.5054473876953125,0.004269598983228207,-3.205982648069039e-05,0.0006745867431163788,3.0664563382742926e-05,-0.001285830046981573,0.00391474599018693,0.14851562678813934,0.02061222307384014,0.0,0.949999988079071,-0.00046072437544353306
283,252,-783.1290283203125,4.5145087242126465,0.07893069833517075,21.76479721069336,-1.858528662523895e-06,-2.0956993012077874e-06,0.50506591796875,0.00025032085250131786,-6.201864016475156e-05,0.0007573071634396911,4.909198105451651e-05,0.0006808132748119533,-0.8588561415672302,0.8732942938804626,-0.01617431640625,0.0,1.0,0.0
284,253,-779.7930297851562,4.499905109405518,-0.06297309696674347,21.795087814331055,0.00011175909457961097,-7.062069926178083e-06,0.5044937133789062,-0.0031665891874581575,-2.2888161765877157e-05,0.000527735217474401,2.010786920436658e-05,-8.316160528920591e-05,0.00391474599018693,0.14851562678813934,0.02061222307384014,0.0,0.949999988079071,-0.0005235325079411268
284,252,-781.6041259765625,4.514517307281494,0.07893100380897522,21.800134658813477,-8.511524356435984e-06,-2.80171616395819e-06,0.5044937133789062,-0.0002918895042967051,4.9114238208858296e-05,-0.00024179134925361723,2.6266878194292076e-05,0.0010374299017712474,-0.8588561415672302,0.8732942938804626,-0.01617431640625,0.0,1.0,0.0
285,253,-777.8292236328125,4.499904155731201,-0.062973253428936,21.840423583984375,-7.141062815207988e-05,-6.744898655597353e-06,0.5031585693359375,-0.0010647941380739212,-1.971425263036508e-05,-0.0006320307147689164,3.77027754439041e-05,-0.002514016116037965,0.003853026544675231,0.14851562678813934,0.02050424925982952,0.0,0.949999988079071,-0.0005163901369087398
285,252,-779.6398315429688,4.514522075653076,0.07893035560846329,21.8454532623291,-1.5265597539837472e-05,7.672011633985676e-06,0.5023956298828125,8.548522600904107e-06,1.7136335372924805e-05,0.0001422033237759024,0.00013106758706271648,0.0002293091092724353,-0.8588867783546448,0.8732942938804626,-0.016082763671875,0.0,1.0,0.0
286,253,-776.5177001953125,4.499897480010986,-0.06297340244054794,21.870563507080078,-0.00013533227320294827,-5.7081133491010405e-06,0.50201416015625,-0.0010832285042852163,-1.8533319234848022e-05,-0.0005636795540340245,3.4279342798981816e-05,-0.0033474075607955456,0.003906169207766652,0.14850880205631256,0.02026713825762272,0.0,0.949999988079071,-0.0005163901369087398
286,252,-778.5467529296875,4.514522075653076,0.07892970740795135,21.87056541442871,-1.6089481505332515e-05,1.065909873432247e-05,0.5016326904296875,-4.048742994200438e-05,-1.3828230294166133e-05,0.00028534713783301413,0.00015206508396659046,-3.54847579728812e-05,-0.8588867783546448,0.8732942938804626,-0.016082763671875,0.0,1.0,0.0
287,253,-774.7662353515625,4.499900817871094,-0.06297347694635391,21.910663604736328,0.0001523505779914558,-7.776506208756473e-06,0.5006790161132812,0.003268555970862508,-3.723057307070121e-05,0.0013689781771972775,3.0876755772624165e-05,0.0009511167299933732,0.0039136880077421665,0.14850880205631256,0.020150525495409966,0.0,0.949999988079071,-0.0004506405384745449
287,252,-776.7952880859375,4.514528274536133,0.0789308175444603,21.910663604736328,5.9572885220404714e-06,-9.115636203205213e-06,0.50048828125,0.00015186984091997147,-5.498532118508592e-05,0.0012589525431394577,-5.8830337366089225e-06,0.000777876004576683,-0.8588867783546448,0.8732942938804626,-0.016082763671875,0.0,1.0,0.0
288,253,-773.4506225585938,4.499904632568359,-0.06297347694635391,21.9406681060791,-3.972987542510964e-06,-6.8550925789168105e-06,0.49953460693359375,-0.002044280059635639,-2.506371856725309e-05,-0.00022385783086065203,3.292656401754357e-05,-0.00040361806168220937,0.0039136880077421665,0.14850880205631256,0.020150525495409966,0.0,0.949999988079071,-0.0005132798105478287
288,252,-775.4796752929688,4.514532089233398,0.0789308175444603,21.9406681060791,-9.886259249469731e-06,-5.454122856463073e-06,0.499725341796875,-0.00010082504013553262,4.124640327063389e-05,7.949099381221458e-05,-3.868661679007346e-06,0.00014814733003731817,-0.8588867783546448,0.8732942938804626,-0.016082763671875,0.0,1.0,0.0
289,253,-772.352783203125,4.499901294708252,-0.06297363340854645,21.965621948242188,-8.240735769504681e-05,-6.171353106765309e-06,0.49877166748046875,-0.0012464835308492184,-7.382782496279106e-05,-0.0005417492939159274,2.472274900355842e-05,-0.0012538490118458867,0.0039136880077421665,0.14850880205631256,0.020150525495409966,0.0,0.949999988079071,-0.0005109532503411174
289,252,-774.1621704101562,4.514531135559082,0.07893066108226776,21.970609664916992,-1.1748345059459098e-05,-2.8765200568159344e-06,0.49877166748046875,-2.1142841433174908e-05,9.477139428781811e-06,0.00029680138686671853,1.9196566427126527e-05,-0.0003881382290273905,-0.858978271484375,0.8732806444168091,-0.01599121280014515,0.0,1.0,0.0
290,253,-770.59375,4.4998908042907715,-0.06297378242015839,22.005474090576172,-0.00011383071978343651,-7.467791419912828e-06,0.49762725830078125,0.00447553675621748,-2.2806261767982505e-05,-0.00010699663107516244,2.908916758315172e-05,-0.0014949286123737693,0.003889002837240696,0.14850196242332458,0.02003788948059082,0.0,0.949999988079071,-0.00045704300282523036
290,252,-772.1825561523438,4.514527320861816,0.07893039286136627,22.015419006347656,-1.9040703591599595e-06,1.3932585716247559e-06,0.4970550537109375,0.0002618925354909152,-7.385015487670898e-05,0.0010069225681945682,7.945430843392387e-05,-0.00037824903847649693,-0.858978271484375,0.8732806444168091,-0.01599121280014515,0.0,1.0,0.0
291,253,-769.2723388671875,4.499892711639404,-0.06297378242015839,22.035287857055664,8.465745486319065e-05,-6.413459686882561e-06,0.4962921142578125,0.002719326177611947,-1.2364262147457339e-05,0.0010982886888086796,2.595921978354454e-05,0.0015446615871042013,0.003889002837240696,0.14850196242332458,0.02003788948059082,0.0,0.949999988079071,-0.00045704300282523036
291,252,-771.3013916015625,4.514527797698975,0.07893054932355881,22.035287857055664,4.003708909294801e-06,-1.7398594991391292e-06,0.4962921142578125,0.00010576470958767459,-5.367397898226045e-05,0.0009311268222518265,6.95692069712095e-05,5.133456943440251e-05,-0.858978271484375,0.8732806444168091,-0.01599121280014515,0.0,1.0,0.0
292,253,-767.5076904296875,4.499899387359619,-0.06297393888235092,22.074947357177734,1.4098812243901193e-05,-5.786344445368741e-06,0.49533843994140625,-0.001469337847083807,-1.0751182344392873e-05,-0.00016088344273157418,5.741502536693588e-05,0.0012707659043371677,0.003889002837240696,0.14850196242332458,0.02003788948059082,0.0,0.949999988079071,-0.0005063163698650897
292,252,-769.5368041992188,4.514530658721924,0.07893020659685135,22.074947357177734,-7.676612767681945e-06,7.477402732547489e-07,0.49533843994140625,-7.320477743633091e-05,1.162291027867468e-05,-0.00014974054647609591,4.474307206692174e-05,-0.00021995625866111368,-0.8591004014015198,0.8732806444168091,-0.01605224795639515,0.0,1.0,0.0
293,253,-766.4032592773438,4.499900817871094,-0.06297393888235092,22.099687576293945,8.319545304402709e-05,-6.601139830308966e-06,0.4947662353515625,0.0029155572410672903,1.7307684174738824e-05,0.00039128202479332685,6.420561112463474e-05,0.002099292818456888,0.003825089195743203,0.14850196242332458,0.02014240436255932,0.0,0.949999988079071,-0.00046246880083344877
293,252,-768.2113037109375,4.514530181884766,0.07892986387014389,22.10462760925293,3.3896601507876767e-06,2.9724835712841013e-06,0.4940032958984375,0.0002195071429014206,9.223818051395938e-05,0.0006836308748461306,7.643942080903798e-05,-1.8759894373943098e-05,-0.8591004014015198,0.8732806444168091,-0.01605224795639515,0.0,1.0,0.0
294,253,-764.412109375,4.499912738800049,-0.06297408789396286,22.14409828186035,4.382673432701267e-05,-6.978176315897144e-06,0.49285888671875,-0.003482383443042636,-2.4631617634440772e-05,-0.0005998001433908939,2.4139948436641134e-05,0.0016155397752299905,0.003786369226872921,0.14848829805850983,0.020359795540571213,0.0,0.949999988079071,-0.0005318211624398828
294,252,-765.9981079101562,4.514530658721924,0.07893062382936478,22.153949737548828,-8.281012924271636e-06,-6.59763782095979e-06,0.49266815185546875,-0.00011390820873202756,0.00012305377458687872,-0.00039683462819084525,8.177550625987351e-06,-0.00028852582909166813,-0.8591004014015198,0.8732806444168091,-0.01605224795639515,0.0,1.0,0.0
295,253,-762.6387939453125,4.499904155731201,-0.0629742443561554,22.183467864990234,-0.0001517878263257444,-6.378516445693094e-06,0.49152374267578125,-0.0019330444047227502,-2.5447479856666178e-05,-0.0011950084008276463,1.4494974493572954e-05,-0.0018042369047179818,0.003801125567406416,0.14848829805850983,0.020467031747102737,0.0,0.949999988079071,-0.0005318211624398828
